1	file	-1	-1	Holidays	1
1	file	-1	-1	Rites of Passage	2
1	file	-1	-1	Groups/Social Customs	3
1	file	-1	-1	New Year's	1.1
1	file	-1	-1	Gifts Left	1.1.1
4	item	4	3	00 p.m	3.1.9.1.49	1
4	item	4	3	Lawrence of Rexburg	3.1.9.1.50	1
4	item	4	4	Manual labor	3.1.9.1.51	1
4	item	4	4	Frog has a pimple	3.1.9.1.52	1
4	item	4	4	No artificial turf at the football                      stadium	3.1.9.1.53	3
4	item	4	4	Why BYU will be warm and cozy	3.1.9.1.54	1
4	item	4	4	Marriott Center would fall if BYU and Ricks                      co-eds stand on top of it	3.1.9.1.55	14
4	item	4	4	BYU student asks man to remove hat	3.1.9.1.56	1
4	item	4	4	Why do BYU co-eds wear gray bathing                      suits	3.1.9.1.57	1
4	item	4	4	BYU student writes Timbucktwo poem	3.1.9.1.58	1
4	item	4	4	Farmers starting to send daughters to market and                      pigs to BYU	3.1.9.1.59	1
4	item	4	4	90 percent of women in Utah are good looking,                      the rest go to BYU	3.1.9.1.60	1
4	item	4	4	BYU student trips over wishing log, says                      (explicit)	3.1.9.1.61	3
4	item	4	4	How do you drive a BYU co-ed crazy?	3.1.9.1.62	5
4	item	4	4	What do you call a fly that goes in BYU co-ed's                      ear?	3.1.9.1.63	1
4	item	4	4	Why does BYU have natural grass instead of                      turf?	3.1.9.1.64	4
4	item	4	4	How do you get 100 BYU co-eds into a phone                      booth?	3.1.9.1.65	2
4	item	4	5	Difference between dead BYU co-ed and dead dog                      in the middle of the road?	3.1.9.1.66	4
4	item	4	5	'BYU Y dance' (why dance)	3.1.9.1.67	1
4	item	4	5	Difference between a truck load of BYU co-eds                      and truck load of elephants?	3.1.9.1.68	2
4	item	4	5	Similarity between quarters in the bottom of a                      toilet bowl and a BYU co-ed	3.1.9.1.69	6
4	item	4	5	Michael Jackson openes college called 'Bring'em                      Young Univeristy'	3.1.9.1.70	3
4	item	4	5	Why do BYU co-eds wear stripes?	3.1.9.1.71	4
4	item	4	5	What happened to the driver that swerved to miss                      a BYU co-ed?	3.1.9.1.72	11
4	item	4	5	What does a BYU co-ed and your batting average                      have in common?	3.1.9.1.73	1
4	item	4	5	What's the difference between a BYU co-ed and a                      toilet?	3.1.9.1.74	5
4	item	4	5	Campus Deity (Dean/Secretary jumping                      buildings)	3.1.9.1.75	1
4	item	4	6	Why does BYU have such a hard time winning                      football games?	3.1.9.1.76	1
4	item	4	6	What's the difference between a male BYU co-ed                      and a rat?	3.1.9.1.77	3
4	item	4	6	Why don't they put up a nativity scene at                      USU?	3.1.9.1.78	1
4	item	4	6	What's the difference between a BYU co-ed and a                      bowling ball?	3.1.9.1.79	1
4	item	4	6	Man-eating lion turned loose at BYU, it                      starves	3.1.9.1.80	1
4	item	4	6	BYU co-ed commits suicide	3.1.9.1.81	2
4	item	4	6	What's the difference between a BYU co-ed and                      Bigfoot?	3.1.9.1.82	2
4	item	4	6	What's a BYU co-ed's favorite wine after                      dinner?	3.1.9.1.83	2
4	item	4	6	How can you tell if a BYU co-ed is                      level-headed?	3.1.9.1.84	2
4	item	4	6	How does a BYU co-ed take a bath?	3.1.9.1.85	10
4	item	4	7	Why do most BYU co-eds avoid going to the beach?                      (harpooned)	3.1.9.1.86	7
4	item	4	7	What do you say to a BYU co-ed that wears red                      sweatshirt? (Kool-Aid)	3.1.9.1.87	4
4	item	4	7	Why do BYU co-eds hang their degrees in the                      windows of their cars?	3.1.9.1.88	1
4	item	4	7	What's the difference between a BYU co-ed and a                      U of U co-ed?	3.1.9.1.89	4
4	item	4	7	How do you get BYU co-eds through a door?                      (twinkies)	3.1.9.1.90	9
4	item	4	7	How many University of Illinois engineering                      students does it take to vacuum the floor?	3.1.9.1.91	1
4	item	4	7	Why won't they let BYU co-eds on the                      beach?	3.1.9.1.92	1
4	item	4	7	School bus hit BYU co-ed, they had to get a new                      bus	3.1.9.1.93	1
4	item	4	7	What do you call a BYU co-ed skydiver?                      (eclipse)	3.1.9.1.94	6
4	item	4	7	Race between Santa, cute BYU co-ed, and cute USU                      co-ed, who wins?	3.1.9.1.95	1
4	item	4	7	What makes BYU co-ed look good?	3.1.9.1.96	1
4	item	4	7	What's the difference between a BYU co-ed and                      the blimp?	3.1.9.1.97	1
4	item	4	7	Why do BYU co-eds wear high heels?	3.1.9.1.98	1
4	item	4	7	What's the difference between a BYU co-ed and a                      bucket of manure?	3.1.9.1.99	1
4	item	4	7	Did you hear about the march of the virgins down                      at BYU?	3.1.9.1.100	1
4	item	4	8	Illegal run-away Aggie hides behind sack, says                      'Potatoe' when kicked	3.1.9.1.101	1
4	item	4	8	How do you get a BYU co-ed to make out with you                      on the first date?	3.1.9.1.102	1
4	item	4	8	'At USU they teach us not to pee on our                      hands'	3.1.9.1.103	3
4	item	4	8	What do you call a BYU co-ed with a hula                      hoop?	3.1.9.1.104	1
4	item	4	8	Aggie pilots land plane wrong length on                      runway	3.1.9.1.105	1
4	item	4	8	EIEIO	3.1.9.1.106	1
4	item	4	8	Pollacks leave football field, four plays later                      BYU scored	3.1.9.1.107	2
4	item	4	8	What did the stream say when the BYU co-ed fell                      into it?	3.1.9.1.108	8
4	item	4	8	BYU co-ed is just a finger looking for a                      ring	3.1.9.1.109	2
4	item	4	8	BYU co-ed doll's thighs expand when ring is put                      on finger	3.1.9.1.110	7
4	item	4	9	What are the happiest parts of a BYU co-eds                      body?	3.1.9.1.111	2
4	item	4	9	What do you call a pretty girl on BYU                      campus?	3.1.9.1.112	1
4	item	4	9	What do you call a BYU co-ed with smoke jumper                      gear on?	3.1.9.1.113	1
4	item	4	9	Harvard student won't answer where the library                      is because it ended with a preposition	3.1.9.1.114	1
4	item	4	9	Aggie impressed that thermos keeps hot things                      hot and cold things cold	3.1.9.1.115	1
4	item	4	9	Earthquake caused by two late Ricks                      co-eds	3.1.9.1.116	1
4	item	4	9	What's the difference between a BYU co-ed and a                      pig? (acne)	3.1.9.1.117	5
4	item	4	9	Why do BYU co-eds have so many red dots on                      them?	3.1.9.1.118	2
4	item	4	9	Tiger attacked BYU co-ed last fall, still trying                      to finish carcass	3.1.9.1.119	1
4	item	4	9	Why was the Harmon building built? (full lenth                      mirrors for BYU co-eds)	3.1.9.1.120	1
4	item	4	9	Difference between a BYU co-ed and a                      Rolaide?	3.1.9.1.121	1
4	item	4	9	BYU co-ed arrested for smuggling watermelons in                      her back pockets	3.1.9.1.122	2
4	item	4	9	BYU co-ed arrested for smuggling watermelons in                      her back pockets	3.1.9.1.122	1
4	item	4	9	Why can't BYU co-eds wear yellow sweaters                      anymore?	3.1.9.1.123	1
4	item	4	9	What does a Byu co-ed have that every guy                      wants?	3.1.9.1.124	1
4	item	4	9	What's the difference between a BYU co-ed and a                      refrigerator	3.1.9.1.125	1
4	item	4	10	What do you get when you cross a BYU co-ed with                      a pig?	3.1.9.1.126	6
4	item	4	10	How does a BYU co-ed put on her bra?	3.1.9.1.127	4
4	item	4	10	What's the difference between a train and a BYU                      co-ed?	3.1.9.1.128	2
4	item	4	10	What do you call a BYU co-ed                      hitchhiker	3.1.9.1.129	3
4	item	4	10	Naked BYU co-ed gets clothed by Hell's                      Angels	3.1.9.1.130	1
4	item	4	10	What do 30,000 idiots say? (Cougars                      chant)	3.1.9.1.131	1
4	item	4	10	What's the difference between a BYU co-ed and a                      policeman?	3.1.9.1.132	4
4	item	4	10	Earthquake caused by BYU cheerleaders practicing                      their jumps	3.1.9.1.133	1
4	item	4	10	How do you get 50 BYU co-eds in a                      Volkswagen?	3.1.9.1.134	5
4	item	4	10	Why didn't BYU have a nativity/ Christmas                      story?	3.1.9.1.135	1
4	item	4	10	BYU co-ed kick starts 747 at airport	3.1.9.1.136	1
4	item	4	10	Why do birds fly upside down over                      BYU?	3.1.9.1.137	2
4	item	4	10	What's the difference between a BYU co-ed and a                      spider?	3.1.9.1.138	1
4	item	4	10	Which would hit the ground first; BYU co-ed or a                      sack of flour?	3.1.9.1.139	1
4	item	4	10	How does a BYU co-ed blow-dry her                      hair?	3.1.9.1.140	1
4	item	4	11	Why does the BYU football stadium have a fence                      around it?	3.1.9.1.141	1
4	item	4	11	What's harder than getting a BYU co-ed in the                      back of a Volkswagen?	3.1.9.1.142	1
4	item	4	11	Where is the only place an elephant can hide in                      the strawberry patch?	3.1.9.1.143	1
4	item	4	11	How does the BYU co-ed hide in the strawberry                      patch?	3.1.9.1.144	1
4	item	4	11	What do you call a 350 lb. co-ed?	3.1.9.1.145	3
4	item	4	11	What measures 36-24-36?	3.1.9.1.146	1
4	item	4	11	BYU co-ed that has long black hair wears gloves                      to cover it up	3.1.9.1.147	1
4	item	4	11	What are the three sizes of Ricks College                      coe-ed's uniform?	3.1.9.1.148	1
4	item	4	11	Any dude will do	3.1.9.1.149	7
4	item	4	11	How is a BYU co-ed and comet the                      same?	3.1.9.1.150	1
4	item	4	11	How do you know you're dating a BYU                      co-ed?	3.1.9.1.151	1
4	item	4	11	In what ways are a BYU co-ed and her date                      alike?	3.1.9.1.152	2
4	item	4	11	What do you call a BYU co-ed in a red dress                      running towards you?	3.1.9.1.153	1
4	item	4	11	'In the four years I've spent at BYU I've grown                      so much'	3.1.9.1.154	1
4	item	4	11	BYU football stadium gets dome, called                      con-dome	3.1.9.1.155	1
4	item	4	11	What does BYU co-ed use for birth                      control?	3.1.9.1.156	1
4	item	4	11	BYU co-ed asks wife murderer if he has a                      date	3.1.9.1.157	1
4	item	4	11	What would have happened if Orson Pratt was the                      Prophet of the LDS church? (OPU instead of BYU)	3.1.9.1.158	2
4	item	4	11	Drug problem on the Aggie football                      team	3.1.9.1.159	1
4	item	4	11	BYU co-ed has to buy a building permit to make                      her own wedding dress	3.1.9.1.160	1
4	item	4	11	BYU co-ed leaves stretch marks in tub after                      bathing	3.1.9.1.161	1
4	item	4	11	Why are BYU co-ed jokes so short?	3.1.9.1.162	1
4	item	4	11	Why did all the BYU co-eds go to Provo and all                      the lesbians go to San Fransisco?	3.1.9.1.163	1
4	item	4	11	Weber State College students are Lord's people                      because they are still the same as Lord left them 2000 years ago	3.1.9.1.164	1
4	item	4	11	How do you get four sorority girls on a chair at                      the same time?	3.1.9.1.165	1
4	item	4	11	What do college students sing in the                      shower?	3.1.9.1.166	1
4	item	4	11	Difference between a sorority girl and a toilet                      bowl? 	3.1.9.1.167	1
4	item	4	11	Difference between a sorority girl and a bowling                      ball? 	3.1.9.1.168	1
4	item	4	11	What is the first thing a sorority girl does in                      the morning?	3.1.9.1.169	3
4	item	4	11	How do you tell your parents that you are                      failing classes in college without any trouble?	3.1.9.1.170	1
4	item	4	12	How much for a season pass to get access the                      female dorm 	3.1.9.1.171	1
4	item	4	12	Why don't girls play hide and go seek at                      BYU?	3.1.9.1.172	1
4	item	4	12	Difference between U of U co-ed brides wedding                      and BYU co-ed brides wedding?	3.1.9.1.173	1
4	item	4	12	USU co-ed that transfers to BYU	3.1.9.1.174	1
4	item	4	12	What do you call a BYU co-ed in a red                      jumpsuit?	3.1.9.1.175	1
4	item	4	12	USU has a new football coach and his name is                      'Win Won Soon'	3.1.9.1.176	1
4	item	4	12	What did the River say when a BYU co-ed                      jump in?	3.1.9.1.177	2
4	item	4	12	BYU co-ed accidently yells 'crap' when making a                      wish	3.1.9.1.178	2
4	item	4	12	Farmer had to check ID's to get all the lost                      pigs back in, while he was stopping by BYU	3.1.9.1.179	1
4	item	4	12	BYU co-ed spent all day to paint a mile of                      street because the paint bucket kept getting further and further away each                      day	3.1.9.1.180	1
4	item	4	12	What do you call BYU-coeds wearing a designer                      gears?	3.1.9.1.181	1
4	item	4	12	What is the tallest building on campus?	3.1.9.1.182	1
4	item	4	12	If a BYU co-ed and an USU co-ed was sitting on top of Old Main,                    who would come down first?	3.1.9.1.183	1
4	item	4	12	What is the difference between a BYU co-ed going to the cafeteria and                    a speeding train?	3.1.9.1.184	1
4	item	4	12	How did a BYU co-ed try to kill herself?	3.1.9.1.185	1
4	item	4	12	Difference between a big foot and a BYU co-ed?	3.1.9.1.186	1
4	item	4	12	Difference between a big foot and a BYU co-ed?	3.1.9.1.187	1
4	item	4	12	What does a BYU co-ed say after a guy blows in her ear?	3.1.9.1.188	1
4	item	4	12	How many BYU co-eds does it take to change a                    light bulb?	3.1.9.1.189	2
4	item	4	12	What does 7 Up and a BYU co-ed                     have in common?	3.1.9.1.190	1
4	item	4	13	How do you get a BYU co-ed into an elevator?	3.1.9.1.191	1
4	item	4	13	How do you get a BYU co-ed off your porch?	3.1.9.1.192	1
4	item	4	13	What happened to the semi that tried to dodge a BYU co-ed                    who was standing in the middle of the road?	3.1.9.1.193	1
4	file	4	13	Esoteric	3.1.9.2
4	item	4	13	"Take out your activity card and go to the end                      of that line."	3.1.9.2.1	7
4	item	4	13	Professor never answers question with a                      statement	3.1.9.2.2	1
4	item	4	13	Definition of a lecture	3.1.9.2.3	1
4	item	4	13	How many Chi Omegas does it take to change a                      light bulb?	3.1.9.2.4	1
4	item	4	13	Seniors can go any damn place they please                    	3.1.9.2.5	4
4	file	4	14-16	Arab	3.1.10
